,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),mean-grad-hist (exit),ema-26 (exit),sma-compare (exit),ema-12 (exit),open (exit),sma-05 (exit),short_kdj (exit),sma-25 (exit),volume (exit),sma-07 (exit),long_jcrosk (exit),high (exit),low (exit),close (exit)
1886,EOS/USDT:USDT,2020-03-12 02:30:00+00:00,first_buy,trailing_stop_loss,2.91,2.947,2.9985859984368197,3.009350290836273,2.885,1,2.934,721985.7,0,False,2.9684000000000133,2.9928571428571265,3.0254399999999926,-3.6094509,-0.05880316003015389,1,1,2.8987987613507005,1,2.9281537872923433,2.868,2.8874000000000133,False,2.9317199999999928,498638.9,2.897428571428555,0,2.8689999999999998,2.838,2.856
1887,EOS/USDT:USDT,2020-03-12 07:15:00+00:00,first_buy,trailing_stop_loss,2.855,2.858,2.8448297211429003,2.8999942474929106,2.496,1,2.548,2530339.9,0,False,2.8108000000000137,2.8451428571428403,2.911119999999993,-1.59113164,-0.02599329699604425,1,1,2.6294373889167075,1,2.7144261063004853,2.584,2.598800000000012,False,2.733799999999992,2389288.9,2.60514285714284,0,2.586,2.5220000000000002,2.552
1888,EOS/USDT:USDT,2020-03-12 10:45:00+00:00,first_buy,trailing_stop_loss,2.55,2.551,2.562293175237214,2.675801950278227,2.179,1,2.193,5346692.7,0,False,2.5116000000000125,2.5435714285714113,2.706399999999992,-2.6029863,-0.04250059106420256,1,1,2.480248071354566,1,2.627890694702062,2.193,2.3950000000000125,False,2.671639999999992,4190578.2,2.459428571428554,0,2.259,1.839,2.029
1889,EOS/USDT:USDT,2020-03-12 11:15:00+00:00,first_buy,trailing_stop_loss,2.029,2.252,2.4363637526846325,2.595824717316724,1.9,1,2.195,1952374.0,0,False,2.3108000000000124,2.3974285714285544,2.6433599999999915,-3.3555888,-0.05476383233903744,1,0,2.3993847138100737,1,2.566208071589559,2.194,2.233000000000012,False,2.614839999999992,1673545.1,2.3379999999999828,0,2.26,2.145,2.196
1890,EOS/USDT:USDT,2020-03-12 11:45:00+00:00,first_buy,trailing_stop_loss,2.197,2.224,2.3444024501469856,2.527377844064407,2.04,1,2.042,1416492.4,0,False,2.131000000000012,2.255999999999983,2.579959999999992,0.44703,0.007297114650055826,1,0,2.1955024290826395,0,2.3598968223113372,2.134,2.132000000000012,False,2.3775599999999923,515386.3,2.1222857142856975,0,2.168,2.1,2.146
1903,EOS/USDT:USDT,2020-03-13 04:45:00+00:00,first_buy,trailing_stop_loss,1.767,1.8090000000000002,1.7612420048237556,1.8265141205092916,1.71,1,1.725,1252410.8,0,False,1.7880000000000114,1.7932857142856975,1.8021599999999922,-1.044481,-0.017049076213809394,1,1,1.74674323485087,0,1.8146982597308257,1.724,1.7526000000000113,False,1.7819599999999922,1428976.0,1.7884285714285544,0,1.754,1.5899999999999999,1.667
1891,EOS/USDT:USDT,2020-03-12 13:45:00+00:00,first_buy,trailing_stop_loss,2.145,2.146,2.1758866707622335,2.3382748354734604,2.037,0,2.068,662716.9,1,False,2.121800000000012,2.123857142857126,2.356119999999992,1.88076068,0.030665057395767307,1,1,2.2086165625019634,0,2.2747219943827512,2.259,2.230000000000012,False,2.2068799999999924,420790.5,2.22414285714284,0,2.259,2.188,2.239
1893,EOS/USDT:USDT,2020-03-12 20:45:00+00:00,first_buy,trailing_stop_loss,2.137,2.167,2.191491263783744,2.219791433581158,2.12,1,2.121,579294.3,0,False,2.175600000000011,2.1881428571428403,2.2162799999999923,-1.2194644,-0.01991206714872279,1,1,2.1619912230702107,0,2.1839618998572017,2.177,2.172200000000011,False,2.188799999999992,495554.0,2.150571428571411,1,2.189,2.1390000000000002,2.168
1894,EOS/USDT:USDT,2020-03-12 23:15:00+00:00,first_buy,trailing_stop_loss,2.166,2.168,2.145377188751717,2.174335092460372,2.027,1,2.054,1156893.1,0,False,2.149400000000011,2.1445714285714113,2.182199999999992,-2.2955238,-0.03750197171249803,0,1,2.12854992894376,1,2.1640880485744183,2.052,2.119400000000011,False,2.1741999999999924,2470381.9,2.1358571428571254,0,2.106,1.766,2.036
1895,EOS/USDT:USDT,2020-03-12 23:45:00+00:00,first_buy,trailing_stop_loss,2.038,2.118,2.0920037860293355,2.1438593042355727,1.8359999999999999,1,1.891,1979230.1,0,False,2.064200000000011,2.0962857142856968,2.159399999999992,-4.21910471,-0.06883700506581447,1,1,2.0410801266402068,1,2.1154993557736783,1.884,1.9820000000000106,False,2.140599999999992,1461056.5,2.0355714285714113,0,1.9220000000000002,1.661,1.7610000000000001
1896,EOS/USDT:USDT,2020-03-13 00:15:00+00:00,first_buy,trailing_stop_loss,1.759,1.8820000000000001,2.007375491772483,2.0937586627534057,1.742,1,1.822,1319383.8,0,False,1.9128000000000107,1.9862857142856971,2.123319999999992,-2.1088449,-0.03438640567353438,1,0,1.9451031627483457,1,2.050031775337282,1.7730000000000001,1.8094000000000108,False,2.0857199999999922,1417431.5,1.8767142857142685,0,1.883,1.772,1.806
1897,EOS/USDT:USDT,2020-03-13 01:00:00+00:00,first_buy,trailing_stop_loss,1.8010000000000002,1.804,1.9227795992486003,2.031510903090076,1.741,0,1.8,1275220.8,0,False,1.791200000000011,1.8404285714285542,2.0693999999999924,-3.4952159,-0.05691862334441545,1,0,1.8653398482475592,1,1.979158149712058,1.79,1.788000000000011,False,2.0174399999999926,914200.2,1.7898571428571255,0,1.811,1.756,1.764
1898,EOS/USDT:USDT,2020-03-13 02:00:00+00:00,first_buy,trailing_stop_loss,1.7650000000000001,1.778,1.8189798715940886,1.9484056941778316,1.55,1,1.564,1451597.8,0,False,1.7396000000000107,1.7529999999999828,1.9914799999999926,-6.3258066,-0.10307769153923,1,1,1.7669829682719211,1,1.9137830501646589,1.56,1.6758000000000108,False,1.9623199999999925,1729196.2,1.71214285714284,0,1.6099999999999999,1.434,1.4809999999999999
1899,EOS/USDT:USDT,2020-03-13 02:30:00+00:00,first_buy,trailing_stop_loss,1.48,1.501,1.7242163577685485,1.8823176390413507,1.351,0,1.4889999999999999,1281017.8,0,False,1.6176000000000108,1.666857142857126,1.9340799999999925,6.3648282,0.10383039779012931,1,0,1.7251061488810795,1,1.8710348509642136,1.49,1.6056000000000108,False,1.9177199999999923,1978343.5,1.656857142857126,0,1.8,1.469,1.73
1900,EOS/USDT:USDT,2020-03-13 03:00:00+00:00,first_buy,trailing_stop_loss,1.751,1.764,1.709859049053221,1.8528841212631608,1.552,0,1.626,1478846.2,0,False,1.5780000000000107,1.634857142857126,1.897919999999992,6.1880576,0.10098991917173734,1,0,1.7084961184296485,1,1.8416334456140377,1.6280000000000001,1.6054000000000108,False,1.881439999999992,840389.0,1.6221428571428405,0,1.705,1.6139999999999999,1.701
1901,EOS/USDT:USDT,2020-03-13 03:30:00+00:00,first_buy,trailing_stop_loss,1.702,1.9220000000000002,1.7398044079020103,1.8468457829759608,1.691,0,1.912,1425383.7,0,False,1.691600000000011,1.6432857142856976,1.8731199999999921,-5.780832,-0.09428972281636858,0,0,1.7558344989940087,0,1.8466349842370007,1.9140000000000001,1.762600000000011,False,1.863039999999992,1380825.8,1.6832857142856974,0,2.015,1.826,1.8439999999999999
1892,EOS/USDT:USDT,2020-03-12 16:15:00+00:00,first_buy,trailing_stop_loss,2.243,2.2720000000000002,2.2043678605785844,2.2677796244284734,2.122,1,2.181,744263.2,1,False,2.2206000000000117,2.2231428571428395,2.1894799999999925,-1.6384548,-0.026707817629413228,0,1,2.20430785719897,1,2.2276947482676506,2.193,2.196200000000011,False,2.218959999999992,403947.0,2.1985714285714115,0,2.199,2.133,2.1390000000000002
1832,SXP/USDT:USDT,2021-01-10 20:15:00+00:00,first_buy,trailing_stop_loss,0.9485,0.9611000000000001,0.9674053369016867,0.991957280321475,0.922,1,0.9238000000000001,1947155.8,0,False,0.9579399999999915,0.961442857142857,0.9942040000000025,4.9129801,0.0800147380806531,1,0,0.9659360377284419,0,0.9793584646635405,0.9696,0.9687199999999914,False,0.9760040000000025,1873859.6,0.9585285714285714,0,0.999,0.9607,0.9971000000000001
1831,SXP/USDT:USDT,2021-01-10 17:15:00+00:00,first_buy,trailing_stop_loss,1.0062,1.0135,1.0215499095554395,1.0368183975855836,0.988,1,1.0022,1303350.7,0,False,1.0164599999999921,1.0214285714285711,1.0266400000000024,-4.90984956,-0.07996224069256094,1,1,0.9753335799747207,0,0.997409862747193,0.9573,0.9676799999999914,False,0.9988520000000025,1693238.8,0.9675571428571427,0,0.9714,0.9375,0.9483
1830,SXP/USDT:USDT,2021-01-08 15:15:00+00:00,first_buy,trailing_stop_loss,0.9633,0.9681000000000001,0.9366029032984272,0.9241327110937086,0.9235000000000001,1,0.9251,2348971.0,1,False,0.9424999999999926,0.9432285714285708,0.9367200000000021,-1.22653281,-0.019975420951704907,0,1,0.9334834275461638,0,0.9286209955756846,0.9414,0.9394199999999924,False,0.9319600000000022,2748887.9,0.936457142857142,1,0.9536,0.912,0.9155000000000001
1761,SXP/USDT:USDT,2020-10-14 16:00:00+00:00,first_buy,trailing_stop_loss,1.2217,1.2217,1.223514048464446,1.227288358088752,1.203,1,1.2066,471066.6,0,False,1.2193999999999932,1.2203714285714242,1.2246480000000026,0.64035549,0.01043662373719109,1,1,1.236610644699556,0,1.2253395503219864,1.2398,1.237379999999993,False,1.2181680000000026,338984.0,1.2471857142857103,0,1.24,1.2236,1.2284
1762,SXP/USDT:USDT,2020-10-15 09:15:00+00:00,first_buy,trailing_stop_loss,1.221,1.2225,1.2291292526604956,1.223832600405479,1.2085,1,1.2102,291653.6,0,False,1.2245799999999931,1.2300142857142817,1.2224520000000023,-2.24704072,-0.03661598885983144,0,1,1.2146011718347003,0,1.215448574889757,1.2212,1.2134199999999928,False,1.2136720000000027,943094.0,1.2153571428571386,1,1.2236,1.1829,1.1934
1763,SXP/USDT:USDT,2020-10-16 19:45:00+00:00,first_buy,trailing_stop_loss,1.1994,1.2059,1.1973467565581895,1.193069290578213,1.1988,1,1.2028,55469.1,0,False,1.2016199999999928,1.204071428571426,1.190748000000003,-2.63196966,-0.04286306330458211,0,1,1.1767482930465079,1,1.1812029312658652,1.1775,1.1755999999999944,False,1.183088000000004,251218.4,1.1758714285714227,1,1.1775,1.167,1.1677
1764,SXP/USDT:USDT,2020-10-20 08:00:00+00:00,first_buy,trailing_stop_loss,1.1676,1.1676,1.1711100941162758,1.1781582696906159,1.1262,1,1.1401,1358123.1,0,False,1.1679799999999942,1.1703857142857086,1.1812240000000038,-3.02573361,-0.0492800784627726,1,1,1.1320415049938062,0,1.1429089960028895,1.1252,1.1277599999999945,False,1.1417240000000037,271542.1,1.1274999999999944,0,1.1277,1.1127,1.118
1765,SXP/USDT:USDT,2020-10-20 17:00:00+00:00,first_buy,trailing_stop_loss,1.1062,1.1072,1.106076480840534,1.1153360910050445,1.101,1,1.103,120259.5,0,False,1.1066199999999942,1.1055285714285656,1.1133800000000036,1.0827237,0.017659519834220812,0,1,1.1644758284160648,1,1.1680339313158812,1.1596,1.1589199999999955,False,1.1710000000000038,791657.4,1.162457142857137,0,1.1643,1.137,1.1413
1766,SXP/USDT:USDT,2020-10-23 16:30:00+00:00,first_buy,trailing_stop_loss,1.1408,1.1443,1.1585564701982087,1.164920306773964,1.11,1,1.126,1798087.6,0,False,1.1516599999999955,1.155857142857137,1.169184000000004,-3.29139343,-0.053600042459317515,1,1,1.0895956716807718,0,1.091946359008553,1.0882,1.088779999999995,False,1.0929120000000037,40355.8,1.0875999999999941,1,1.0883,1.0846,1.087
1767,SXP/USDT:USDT,2020-10-26 08:15:00+00:00,first_buy,trailing_stop_loss,1.0562,1.0605,1.0658580336968444,1.0717587471987027,1.0547,1,1.0581,217469.6,0,False,1.060679999999995,1.0641142857142796,1.0728680000000035,-4.0163956,-0.06540514416093503,1,1,1.0334913699243133,1,1.0388805687506033,1.0285,1.0289599999999954,False,1.0348200000000038,748535.0,1.0345714285714227,0,1.029,1.0108,1.0135
1768,SXP/USDT:USDT,2020-10-26 16:30:00+00:00,first_buy,trailing_stop_loss,0.9462,0.9472,0.9888842108841381,1.0132008365335088,0.9357000000000001,1,0.9396,758569.7,0,False,0.9562599999999953,0.9772571428571369,1.019880000000004,2.87149273,0.04676381206299459,1,1,1.007445552764211,1,1.005898636941575,0.9953000000000001,1.0038599999999955,False,1.014344000000004,238210.8,1.00581428571428,0,1.0019,0.9908,0.9971000000000001
1769,SXP/USDT:USDT,2020-10-28 06:00:00+00:00,first_buy,trailing_stop_loss,0.9716,0.9799,0.970818756818939,0.9718628255434725,0.9705,0,0.9795,201797.2,0,False,0.9716599999999961,0.9694428571428514,0.976532000000004,-3.90097267,-0.06353056816460691,0,1,0.9318209129101597,1,0.9361963087779315,0.9262,0.9304599999999967,False,0.9361880000000039,277987.4,0.931371428571423,0,0.9301,0.9202,0.924
1760,SXP/USDT:USDT,2020-10-13 14:00:00+00:00,first_buy,trailing_stop_loss,1.2684,1.2725,1.2833886678040125,1.2899482922476286,1.2657,1,1.2701,305720.9,0,False,1.276779999999993,1.2812999999999966,1.2924000000000033,-3.28739271,-0.05353434131380408,1,1,1.229055666889467,1,1.2359881711447558,1.2111,1.223139999999993,False,1.2344800000000025,379035.5,1.227828571428567,0,1.2158,1.2058,1.209
1770,SXP/USDT:USDT,2020-10-29 08:15:00+00:00,first_buy,trailing_stop_loss,0.8761,0.8799,0.8803153647668832,0.883158982180158,0.8575,1,0.8646,593220.9,0,False,0.8776999999999964,0.880328571428566,0.8844600000000039,-3.88362549,-0.0632909768926424,1,1,0.851189600806107,1,0.8615772008235866,0.8468,0.8446999999999966,False,0.8652680000000039,610257.8,0.845385714285709,1,0.8498,0.8322,0.834
1772,SXP/USDT:USDT,2020-10-30 04:45:00+00:00,first_buy,trailing_stop_loss,0.8426,0.8451000000000001,0.8450169444867585,0.851330710037165,0.8398,0,0.8399000000000001,77575.0,0,False,0.8387799999999956,0.8391571428571373,0.8596600000000039,-3.81942647,-0.06221716689208327,1,1,0.8150160720997521,1,0.8260848184099666,0.8079000000000001,0.8106399999999956,False,0.8264880000000037,1321989.2,0.8115714285714233,0,0.8087000000000001,0.79,0.7914
1773,SXP/USDT:USDT,2020-10-31 20:15:00+00:00,first_buy,trailing_stop_loss,0.8260000000000001,0.8366,0.832711559801186,0.8405887499054451,0.8219000000000001,0,0.8294,439868.5,0,False,0.8285199999999951,0.828342857142852,0.8430760000000034,-0.5531688,-0.009018200104445257,0,0,0.8407450025732812,1,0.8465210484908418,0.837,0.8372999999999949,False,0.8515840000000034,299747.0,0.8375571428571369,0,0.8416,0.8310000000000001,0.8357
1774,SXP/USDT:USDT,2020-11-02 12:30:00+00:00,first_buy,trailing_stop_loss,0.8280000000000001,0.8332,0.8374943509548345,0.8440565916416681,0.8246,1,0.8304,485902.4,0,False,0.8339599999999951,0.8349857142857084,0.8487680000000034,-3.54407253,-0.05772956974619597,1,1,0.8024337547380684,1,0.8090624818771605,0.7981,0.7995199999999951,False,0.8116240000000032,63763.6,0.8003999999999939,0,0.7985,0.7948000000000001,0.7951
1775,SXP/USDT:USDT,2020-11-03 02:45:00+00:00,first_buy,trailing_stop_loss,0.7955,0.7958000000000001,0.7960747155475963,0.8055097054418152,0.7575000000000001,1,0.7611,2341871.4,0,False,0.7910599999999951,0.794542857142851,0.8088160000000032,-1.51937609,-0.02476264035134635,1,0,0.7292571737844413,0,0.7346598191000931,0.7232000000000001,0.7269799999999951,False,0.7370760000000034,2980318.8,0.7260714285714228,0,0.7435,0.714,0.7423000000000001
1776,SXP/USDT:USDT,2020-11-04 14:00:00+00:00,first_buy,trailing_stop_loss,0.7536,0.7549,0.7450460348909915,0.7494080765555338,0.7442000000000001,0,0.7447,320053.7,0,False,0.7442799999999951,0.7437999999999942,0.7485560000000036,2.49374649,0.04062028756356129,0,1,0.789344078664245,1,0.7930590162946972,0.779,0.7853199999999949,False,0.7960440000000031,283734.1,0.7886285714285657,0,0.7839,0.7777000000000001,0.7817000000000001
1777,SXP/USDT:USDT,2020-11-05 14:00:00+00:00,first_buy,trailing_stop_loss,0.8038000000000001,0.8089000000000001,0.7913514182179621,0.7928518218205147,0.7962,0,0.8048000000000001,900689.5,0,False,0.789339999999995,0.7872714285714227,0.7933240000000032,13.30873366,0.21675847644075596,0,0,0.9500830339757166,0,0.9362376010883924,0.9931000000000001,0.9673999999999943,False,0.9306480000000026,999444.8,0.9550714285714231,1,0.9965,0.9783000000000001,0.9792000000000001
1778,SXP/USDT:USDT,2020-11-07 03:30:00+00:00,first_buy,trailing_stop_loss,1.0115,1.0273,1.00599636597927,0.9825008694441214,1.0115,1,1.0257,250523.7,0,False,1.0142199999999946,1.0165285714285661,0.9737120000000032,4.83741417,0.07882598628951082,0,1,1.13976509053412,0,1.1123088231869762,1.1553,1.153379999999995,False,1.1143840000000036,1144771.0,1.1545857142857088,0,1.164,1.1241,1.1327
1779,SXP/USDT:USDT,2020-11-07 14:15:00+00:00,first_buy,trailing_stop_loss,1.046,1.0592,1.09597978679003,1.0961864366080385,1.0281,1,1.037,1515080.6,0,False,1.0688199999999948,1.092271428571423,1.1114800000000036,-5.09379354,-0.08304716117216117,1,0,1.041236688435028,1,1.066808953392785,0.9777,0.9968199999999945,False,1.0948440000000033,1622627.4,1.0100428571428517,0,1.0059,0.9662000000000001,0.9672000000000001
1780,SXP/USDT:USDT,2020-11-07 18:15:00+00:00,first_buy,trailing_stop_loss,0.9756,0.9853000000000001,0.9987230204536846,1.0234903036747145,0.9563,1,0.9622,953870.6,1,False,0.9885599999999946,0.996485714285709,1.0354480000000033,-1.36353035,-0.022217263256224296,1,0,0.9968170738159517,1,1.019094704796566,1.0069,0.9851999999999945,False,1.0216120000000033,1600130.4,0.9898999999999946,0,1.0096,0.9661000000000001,0.9784
1771,SXP/USDT:USDT,2020-10-29 12:15:00+00:00,first_buy,trailing_stop_loss,0.8333,0.84,0.8444988929897829,0.8575862970588765,0.8065,1,0.8077000000000001,1652515.3,0,False,0.8366199999999966,0.839328571428566,0.862188000000004,1.29666512,0.021127500777983664,1,1,0.8430448910755073,0,0.8453268568553886,0.8367,0.8401799999999963,False,0.8385320000000033,312856.9,0.8428285714285657,0,0.8441000000000001,0.8367,0.84
1781,SXP/USDT:USDT,2020-11-07 19:30:00+00:00,first_buy,trailing_stop_loss,0.9491,0.9550000000000001,0.9783475308370649,1.0049784668214368,0.9334,1,0.9408000000000001,1319789.6,0,False,0.9680199999999946,0.9682857142857092,0.9983760000000033,3.76536792,0.06136024408479355,1,1,1.016038100639331,0,1.0105422968941729,1.0177,1.012659999999995,False,1.0110320000000035,269821.3,1.0150142857142803,0,1.0206,1.0028,1.0069
1759,SXP/USDT:USDT,2020-10-10 23:30:00+00:00,first_buy,trailing_stop_loss,1.315,1.3186,1.3219821583642748,1.3309590405299105,1.2787,1,1.2865,888900.1,1,False,1.313459999999992,1.3196999999999963,1.3336680000000032,-1.15640164,-0.01883281645598615,1,1,1.2975346249255786,1,1.301933967199558,1.2852999999999999,1.2961799999999932,False,1.300680000000004,149375.1,1.2983571428571399,0,1.2907,1.2806,1.2812000000000001
1757,SXP/USDT:USDT,2020-10-09 03:00:00+00:00,first_buy,trailing_stop_loss,1.3094000000000001,1.3163,1.298424639305918,1.293057144216284,1.3093,0,1.311,138606.6,0,False,1.3019599999999918,1.2969142857142835,1.302520000000003,0.29229859,0.004769502389051682,0,0,1.3491756196736195,1,1.3599943140387705,1.3415,1.340079999999991,False,1.3654520000000034,159103.2,1.3409571428571387,0,1.3436,1.3357,1.3436
1737,SXP/USDT:USDT,2020-09-23 04:45:00+00:00,first_buy,trailing_stop_loss,1.23,1.2401,1.2512185439367545,1.2601734992773899,1.2232,1,1.2277,228067.3,0,False,1.2397799999999903,1.243100000000006,1.2648160000000042,-3.40267102,-0.05548271568796084,1,1,1.226814756580914,1,1.2412260878060437,1.2135,1.2150599999999905,False,1.249576000000004,328705.7,1.2224571428571491,0,1.2231,1.2039,1.2066
1738,SXP/USDT:USDT,2020-09-23 18:45:00+00:00,first_buy,trailing_stop_loss,1.2158,1.2204,1.2220951659648374,1.2206597879831351,1.2037,1,1.2047,222640.1,0,False,1.2218799999999905,1.2266571428571489,1.2229040000000042,-3.88036659,-0.06322867667824081,0,1,1.1831841794449127,1,1.1985120936241154,1.1638,1.1627399999999908,False,1.206528000000004,475960.0,1.1691571428571486,0,1.1694,1.1402,1.152
1739,SXP/USDT:USDT,2020-09-23 20:45:00+00:00,first_buy,trailing_stop_loss,1.1503,1.1555,1.1684789210687723,1.190296382985292,1.0791,1,1.0876,2126863.3,0,False,1.1472399999999907,1.1536428571428627,1.201740000000004,-1.90875084,-0.03109186197286252,1,0,1.1059237589897153,1,1.1383859344213947,1.0934,1.088219999999991,False,1.1525400000000041,238352.2,1.0924000000000056,0,1.094,1.0715,1.0754
1740,SXP/USDT:USDT,2020-09-24 00:00:00+00:00,first_buy,trailing_stop_loss,1.0809,1.087,1.0927512622736963,1.1246390400515314,1.0707,0,1.08,273624.0,0,False,1.0763199999999908,1.07918571428572,1.1324960000000042,4.53798246,0.07389523484049161,1,1,1.1974956291647338,1,1.2022203762933215,1.188,1.1983399999999906,False,1.2037680000000046,254461.7,1.1993285714285755,0,1.1933,1.184,1.1851
1741,SXP/USDT:USDT,2020-09-26 05:15:00+00:00,first_buy,trailing_stop_loss,1.3376000000000001,1.3547,1.3190294528119495,1.3080760692516449,1.332,0,1.3347,630999.0,0,False,1.3205599999999906,1.3165142857142904,1.3069480000000049,-2.86136304,-0.04668774815580071,0,1,1.3112986382078127,1,1.3148272426071053,1.3083,1.308079999999991,False,1.3172960000000047,576393.9,1.311971428571433,0,1.3083,1.2762,1.2783
1742,SXP/USDT:USDT,2020-09-26 13:45:00+00:00,first_buy,trailing_stop_loss,1.2982,1.2982,1.2984212234165675,1.3069398018658713,1.2725,1,1.2771,430493.4,0,False,1.283819999999991,1.2913428571428613,1.3093760000000045,2.38781134,0.03891345486659088,1,1,1.3832910539519763,0,1.3799113027081527,1.3755,1.383099999999992,False,1.387380000000004,249808.2,1.381842857142861,0,1.3758,1.3653,1.3732
1743,SXP/USDT:USDT,2020-09-27 11:30:00+00:00,first_buy,trailing_stop_loss,1.3129,1.3162,1.3164976907272596,1.3273436387209125,1.3129,1,1.3162,12248.7,1,False,1.318339999999992,1.3160142857142898,1.3268240000000038,5.44305779,0.08864656470290273,0,0,1.3425384002337843,0,1.3320892932271629,1.3648,1.3521799999999917,False,1.3201040000000037,2335788.3,1.3468714285714327,0,1.4363000000000001,1.3573,1.43
1744,SXP/USDT:USDT,2020-09-28 11:15:00+00:00,first_buy,trailing_stop_loss,1.7937,1.803,1.7966788432241292,1.7765659565828944,1.7850000000000001,1,1.7851,295129.4,0,False,1.7974399999999915,1.7976285714285756,1.7845120000000045,-5.06372272,-0.08251715832983668,0,1,1.743985966824285,1,1.754229547724773,1.6975,1.7092799999999913,False,1.7738080000000047,2408682.7,1.7321714285714325,0,1.7038,1.65,1.6771
1745,SXP/USDT:USDT,2020-09-28 23:45:00+00:00,first_buy,trailing_stop_loss,1.5707,1.5707,1.5998141434055546,1.6087354452549427,1.54,1,1.5668000000000002,1127355.2,0,False,1.6020599999999916,1.6056857142857193,1.597588000000004,-0.1120384,-0.0018270166296965344,0,1,1.604186238765872,0,1.608339616493532,1.6158000000000001,1.602839999999992,False,1.617340000000004,429092.0,1.6016857142857188,0,1.6175000000000002,1.5877,1.5956000000000001
1758,SXP/USDT:USDT,2020-10-10 13:00:00+00:00,first_buy,trailing_stop_loss,1.322,1.3378,1.3401234182000854,1.3528869357748206,1.3215,0,1.3378,254496.3,0,False,1.332019999999991,1.3335999999999957,1.3598320000000035,-1.76672996,-0.02880576588632766,1,1,1.328433459885052,1,1.3345157637723033,1.3233000000000001,1.322199999999992,False,1.3358680000000032,546065.8,1.3271571428571394,0,1.3233000000000001,1.3022,1.316
1746,SXP/USDT:USDT,2020-09-29 16:15:00+00:00,first_buy,trailing_stop_loss,1.5956000000000001,1.5964,1.599296048186507,1.6056774226791963,1.565,1,1.5724,1121411.8,1,False,1.595819999999992,1.5976428571428618,1.616332000000004,3.43850508,0.056061815419051655,1,1,1.7332838911158746,1,1.734476181611133,1.7308,1.730759999999993,False,1.7360920000000037,154841.8,1.7331714285714317,0,1.7359,1.726,1.7274
1748,SXP/USDT:USDT,2020-10-01 16:30:00+00:00,first_buy,trailing_stop_loss,1.557,1.5606,1.6340542625833328,1.6716171174492107,1.4624000000000001,1,1.5144000000000002,3404166.1,0,False,1.6102599999999931,1.6263285714285747,1.6877040000000045,-0.9261348,-0.015084971767486294,1,1,1.5441944742983211,0,1.5449083461634294,1.5430000000000001,1.5477799999999928,False,1.5387000000000035,191971.2,1.548485714285716,0,1.5462,1.5324,1.533
1749,SXP/USDT:USDT,2020-10-02 08:00:00+00:00,first_buy,trailing_stop_loss,1.4688,1.4699,1.4853339697763241,1.5037816508822062,1.4441,1,1.4656,545883.5,0,False,1.4765399999999924,1.4799000000000018,1.512732000000003,-4.53731929,-0.07400523340251214,1,1,1.4470411076062482,1,1.477009681169203,1.389,1.4218799999999927,False,1.4885040000000034,943430.7,1.4346714285714304,0,1.4221,1.383,1.4009
1750,SXP/USDT:USDT,2020-10-02 10:15:00+00:00,first_buy,trailing_stop_loss,1.4048,1.4799,1.42008655356826,1.453711203137733,1.3942,0,1.4218,3070021.1,0,False,1.3896199999999927,1.3964571428571444,1.4623720000000033,-2.47395596,-0.040365357788504704,1,0,1.3977365778715822,1,1.411977192322177,1.3753,1.3829799999999923,False,1.4199080000000035,112175.4,1.3884714285714295,0,1.379,1.3737,1.3788
1751,SXP/USDT:USDT,2020-10-04 01:45:00+00:00,first_buy,trailing_stop_loss,1.3615,1.37,1.382976967206067,1.397934350183705,1.3599999999999999,1,1.3636,394761.8,0,False,1.3757799999999922,1.379900000000001,1.4035640000000038,-0.97115615,-0.015847235212601594,1,1,1.3741849271131732,1,1.3717879376139674,1.3598,1.3652999999999915,False,1.3735720000000036,124449.7,1.370542857142856,0,1.3607,1.3536000000000001,1.3549
1752,SXP/USDT:USDT,2020-10-05 07:30:00+00:00,first_buy,trailing_stop_loss,1.3323,1.3331,1.3392207510315175,1.350748050904973,1.316,0,1.322,838847.2,0,False,1.3268199999999912,1.3315285714285707,1.3639240000000035,-1.25516836,-0.020441768701328408,1,1,1.340782484689551,0,1.341648637443085,1.3209,1.3377999999999926,False,1.3392240000000029,169878.7,1.344571428571428,0,1.328,1.3204,1.327
1753,SXP/USDT:USDT,2020-10-06 11:00:00+00:00,first_buy,trailing_stop_loss,1.2573,1.2585,1.2627131995600003,1.273717848783832,1.2159,1,1.2198,952171.0,0,False,1.2607999999999928,1.2637714285714277,1.2749560000000029,-3.64309432,-0.059381686378164385,1,1,1.215892063434308,1,1.2326214216863813,1.1932,1.2091999999999923,False,1.2348360000000027,820699.2,1.213299999999999,0,1.1942,1.178,1.1868
1754,SXP/USDT:USDT,2020-10-06 15:15:00+00:00,first_buy,trailing_stop_loss,1.1867,1.1868,1.208708669059799,1.2279235385985012,1.149,1,1.1692,1543069.6,0,False,1.1990399999999923,1.2058142857142846,1.2309600000000025,-1.23645126,-0.02014549588730353,1,1,1.1847814214071437,1,1.1991141453513696,1.1633,1.1771599999999922,False,1.197428000000003,347618.9,1.1832571428571412,0,1.1663000000000001,1.1511,1.16
