,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,sma-25 (exit),sma-05 (exit),short-small-rl (exit),long_jcrosk (exit),sma-07 (exit),volume (exit),open (exit),short-large-rl (exit),short_kdj (exit),long-bid-rl (exit),close (exit),short-bid-rl (exit),ema-12 (exit),long-large-rl (exit),ema-26 (exit),long-small-rl (exit),high (exit),sma-compare (exit),mean-grad-hist (exit),low (exit)
1693,RUNE/USDT:USDT,2022-01-24 10:45:00+00:00,first_buy,long-exit-profit,3.423,3.456,3.5416113499460535,3.6215949262149016,3.384,1,3.384,550338.0,0,False,3.4702000000000375,3.5051428571428356,3.6382000000000683,22.93748183,0.376080211106799,1,go_short,go_short,go_long,go_long,go_long,go_long,2022-02-05 12:00:00+00:00,4.5266000000000695,4.586800000000037,go_short,0,4.576428571428546,277097.0,4.584,go_long,False,go_long,4.629,go_long,4.516019513994699,go_long,4.560791745668359,go_short,4.638,0,0,4.558
3864,SUSHI/USDT:USDT,2022-06-29 06:00:00+00:00,first_buy,long-exit-profit,1.081,1.083,1.0936479964657118,1.099378847627811,1.07,1,1.079,555493.0,0,False,1.0889999999997442,1.0914285714286784,1.0986400000001162,22.83854224,0.3775937791851998,1,go_short,go_short,go_long,go_long,go_long,go_long,2022-07-18 05:30:00+00:00,1.4433200000001165,1.4709999999997467,go_short,0,1.466142857142961,845859.0,1.475,go_long,False,go_long,1.4929999999999999,go_long,1.4464118697473831,go_long,1.4631638767370079,go_short,1.4929999999999999,0,0,1.475
3855,SUSHI/USDT:USDT,2022-02-24 03:45:00+00:00,first_buy,long-exit-profit,3.064,3.064,3.156954112326148,3.2375044557314316,2.9130000000000003,1,2.943,2335509.0,0,False,3.1001999999997327,3.140571428571537,3.25300000000011,22.22063839,0.37701154806470705,1,go_short,go_short,go_long,go_long,go_long,go_long,2022-03-28 02:00:00+00:00,3.9481200000001166,4.017999999999735,go_short,0,3.994142857142975,1012487.0,4.031,go_long,False,go_long,4.079,go_long,3.9377363871055917,go_long,3.9890182149939526,go_short,4.082,0,0,4.001
1774,LQTY/USDT:USDT,2024-01-19 16:45:00+00:00,first_buy,long-exit-profit,1.2086999999999999,1.2103,1.2247586523878997,1.2371434628204312,1.1791,1,1.1855,808346.9,0,False,1.2137399999999778,1.218442857142858,1.2448120000000038,22.89171419,0.37312309922614806,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-02-27 03:30:00+00:00,1.5978920000000132,1.6386199999999786,do_nothing,0,1.6327285714285755,165034.3,1.6520000000000001,go_long,False,go_long,1.6579000000000002,go_long,1.602205973467881,go_long,1.6216252009009293,go_long,1.6626,0,0,1.6475
1767,LQTY/USDT:USDT,2023-10-01 06:15:00+00:00,first_buy,long-exit-profit,1.0975,1.1233,0.9793366255732363,0.9505376864228441,1.0777,0,1.0999,9881608.9,0,False,1.0027799999999882,0.9819714285714184,0.9384640000000043,23.24532851,0.3791160671303762,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-10-10 14:15:00+00:00,1.4716120000000033,1.490359999999988,do_nothing,0,1.4870857142857072,13957642.7,1.4909,go_long,False,go_long,1.5226000000000002,go_long,1.4738367228408997,go_long,1.4841251973744949,go_long,1.5317,0,0,1.49
1766,LQTY/USDT:USDT,2023-09-10 04:30:00+00:00,first_buy,long-exit-profit,0.786,0.7869,0.7868071607603239,0.7940577533447031,0.7283000000000001,1,0.761,1684969.8,0,False,0.7828399999999882,0.7851857142857039,0.795884000000002,26.70738765,0.4349883583872752,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-10-01 06:00:00+00:00,0.9311080000000043,0.9689399999999881,do_nothing,0,0.957842857142847,13927652.9,0.9508000000000001,go_long,False,go_long,1.0972,go_long,0.9385887013366716,go_long,0.9574160120410974,go_long,1.1148,0,0,0.9507000000000001
1754,LQTY/USDT:USDT,2023-03-13 06:45:00+00:00,first_buy,long-exit-profit,2.358,2.4,2.26653441412589,2.2150029858971725,2.3402,0,2.3893,2298577.9,0,False,2.301519999999999,2.2706142857142853,2.207048000000002,23.56092191,0.38481106726922054,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-03-14 04:15:00+00:00,2.8950760000000013,3.146280000000002,do_nothing,1,3.0952999999999995,6394495.6,3.2267,go_long,False,go_long,3.294,go_long,2.938383022234188,go_long,3.056721864199283,go_long,3.363,0,0,3.1677
1753,LQTY/USDT:USDT,2023-03-10 18:45:00+00:00,first_buy,long-exit-profit,1.7479,1.7895,1.7387876968906997,1.7173977207977211,1.7304,0,1.7666,1409560.3,0,False,1.7418600000000009,1.7442857142857142,1.7195880000000003,23.38422772,0.38091197726657616,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-03-13 06:30:00+00:00,2.193748000000002,2.2619799999999985,do_nothing,0,2.2419428571428566,4240463.4,2.321,go_long,False,go_long,2.3581,go_long,2.2010592247689464,go_long,2.2442133985124157,go_long,2.4107,0,0,2.3046
1751,RUNE/USDT:USDT,2024-10-25 23:30:00+00:00,first_buy,long-exit-profit,4.931,4.991,5.034583000884186,5.078199461885305,4.655,1,4.813,1780103.0,0,False,4.997200000000008,5.036714285714273,5.069920000000159,21.82440825,0.3774950766042601,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-11 21:30:00+00:00,6.5043600000001645,6.5752000000000095,go_short,0,6.568571428571408,298837.0,6.569,go_long,False,go_long,6.67,go_long,6.486288496549691,go_long,6.551454377395966,go_short,6.678,0,0,6.557
1749,RUNE/USDT:USDT,2024-09-05 15:45:00+00:00,first_buy,long-exit-profit,3.5540000000000003,3.582,3.6010072453619006,3.615409349557968,3.536,1,3.5620000000000003,300613.0,0,False,3.5862000000000274,3.5974285714285528,3.617240000000131,22.51303693,0.3713088174805828,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-09-25 00:45:00+00:00,4.824560000000131,4.881000000000028,go_short,0,4.875999999999989,145201.0,4.868,go_long,False,go_long,4.913,go_long,4.8224008989702085,go_long,4.8627241705940225,go_short,4.92,0,0,4.8629999999999995
1747,RUNE/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,long-exit-profit,3.064,3.074,3.141501548237377,3.2083567981833325,2.657,1,2.8609999999999998,3299335.0,0,False,3.0832000000000215,3.119285714285688,3.2403600000001354,22.38026161,0.3721293538105842,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-08-17 20:15:00+00:00,3.8849600000001323,3.9148000000000343,go_short,0,3.9089999999999745,198216.0,3.927,go_long,False,go_long,3.938,go_long,3.8727812775907706,go_long,3.900145015216199,go_short,3.949,0,0,3.927
1741,RUNE/USDT:USDT,2024-04-30 16:30:00+00:00,first_buy,long-exit-profit,4.707,4.713,4.724666068843505,4.766237214751517,4.62,1,4.661,629283.0,0,False,4.709200000000017,4.721142857142857,4.751960000000139,22.69009794,0.3740932204956102,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-05-10 05:00:00+00:00,6.328000000000144,6.395600000000013,go_short,0,6.375714285714282,314561.0,6.409,go_long,False,go_long,6.431,go_long,6.323074229049937,go_long,6.363782029806844,go_short,6.44,0,0,6.409
1736,RUNE/USDT:USDT,2024-03-08 07:15:00+00:00,first_buy,long-exit-profit,7.584,7.656,7.416625284140192,7.236357596434735,7.495,0,7.645,1238034.0,0,False,7.558599999999958,7.502285714285757,7.220360000000113,23.64114506,0.38610919978530495,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-03-13 01:15:00+00:00,10.152960000000114,10.585599999999943,go_short,0,10.54328571428575,842046.0,10.603,go_long,False,go_long,10.733,go_long,10.227866968149385,go_long,10.436772514455967,go_short,10.8,0,0,10.596
1735,RUNE/USDT:USDT,2024-03-03 07:30:00+00:00,first_buy,long-exit-profit,5.681,5.682,5.702580733650619,5.732830387238573,5.26,1,5.485,1998591.0,0,False,5.666399999999954,5.69200000000005,5.7531600000001095,22.43551286,0.3715453179537126,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-03-08 07:00:00+00:00,7.191600000000112,7.517799999999957,go_short,0,7.444714285714328,964129.0,7.574,go_long,False,go_long,7.584,go_long,7.203666204149514,go_long,7.375102608529318,go_short,7.632,0,0,7.541
1733,RUNE/USDT:USDT,2024-01-18 13:15:00+00:00,first_buy,long-exit-profit,4.106,4.114,4.135868066193248,4.171861797003218,4.075,0,4.102,522441.0,0,False,4.112199999999961,4.122714285714339,4.182080000000078,21.31776964,0.3708377997985855,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-02-14 13:45:00+00:00,5.510120000000097,5.629199999999958,go_short,0,5.623571428571497,245160.0,5.651,go_long,False,go_long,5.671,go_long,5.515681421298162,go_long,5.598220872116251,go_short,5.69,0,0,5.642
1728,RUNE/USDT:USDT,2023-11-11 14:15:00+00:00,first_buy,long-exit-profit,4.578,4.681,4.429826267990951,4.317596735547994,4.514,1,4.521,2567706.0,1,False,4.500799999999974,4.473285714285761,4.290880000000066,22.41538666,0.3810081783528774,0,go_short,go_short,go_long,go_long,go_long,go_long,2023-11-16 01:45:00+00:00,6.0828800000000784,6.171399999999983,go_short,0,6.16400000000005,1139715.0,6.143,go_long,False,go_long,6.277,go_long,6.080193456609597,go_long,6.139241831264508,go_short,6.287,0,0,6.119
1727,RUNE/USDT:USDT,2023-11-03 21:00:00+00:00,first_buy,long-exit-profit,3.271,3.297,3.214731520582605,3.1652189243271476,3.263,0,3.273,1466942.0,0,False,3.246999999999974,3.232142857142905,3.1799600000000665,23.14355193,0.3924437569762959,0,go_short,go_short,go_long,go_long,go_long,go_long,2023-11-11 14:00:00+00:00,4.271480000000066,4.483199999999973,go_short,0,4.4535714285714745,1046560.0,4.4879999999999995,go_long,False,go_long,4.577,go_long,4.3013244743918335,go_long,4.413249225807487,go_short,4.598,0,0,4.463
1726,RUNE/USDT:USDT,2023-10-26 09:15:00+00:00,first_buy,long-exit-profit,2.371,2.378,2.3153007587103147,2.2858975991177273,2.35,0,2.358,1307595.0,0,False,2.3377999999999792,2.3341428571429046,2.2808000000000668,23.39269225,0.3810174279693633,0,go_short,go_short,go_long,go_long,go_long,go_long,2023-11-03 20:45:00+00:00,3.1742800000000666,3.2329999999999743,go_short,0,3.217000000000048,1217590.0,3.241,go_long,False,go_long,3.271,go_long,3.1565964382733194,go_long,3.204137251597624,go_short,3.277,0,0,3.231
1725,RUNE/USDT:USDT,2023-10-07 18:15:00+00:00,first_buy,long-exit-profit,1.71,1.716,1.7333082138638871,1.7511819741433063,1.693,0,1.716,2725261.0,0,False,1.714199999999981,1.7178571428571865,1.7590800000000621,22.75685743,0.37874424500946785,1,go_short,go_short,go_long,go_long,go_long,go_long,2023-10-26 09:00:00+00:00,2.2761600000000666,2.332399999999979,go_short,0,2.3247142857143333,1879963.0,2.339,go_long,False,go_long,2.371,go_long,2.2801294070471454,go_long,2.307537260294008,go_short,2.373,0,0,2.336
1722,RUNE/USDT:USDT,2023-08-13 02:30:00+00:00,first_buy,long-exit-profit,1.31,1.326,1.289259010502659,1.2690637150903803,1.309,0,1.315,3589096.0,0,False,1.3005999999999847,1.2964285714286026,1.2672800000000621,22.78330366,0.3762695175546887,0,go_short,go_short,go_long,go_long,go_long,go_long,2023-08-19 16:15:00+00:00,1.6702400000000623,1.7319999999999802,go_short,0,1.7265714285714608,8749159.0,1.732,go_long,False,go_long,1.758,go_long,1.676717845119183,go_long,1.711474797835863,go_short,1.7650000000000001,0,0,1.725
1721,RUNE/USDT:USDT,2023-07-24 10:00:00+00:00,first_buy,long-exit-profit,0.982,0.982,0.975115392819114,0.9774405389894087,0.933,1,0.9540000000000001,2346554.0,0,False,0.9739999999999798,0.975428571428604,0.9764400000000619,22.63709477,0.3703891556883891,1,go_short,go_short,go_long,go_long,go_long,go_long,2023-08-13 02:15:00+00:00,1.264480000000062,1.293199999999985,go_short,0,1.291714285714317,3624592.0,1.302,go_long,False,go_long,1.31,go_long,1.2653888122976107,go_long,1.2845788305940515,go_short,1.314,0,0,1.296
1714,RUNE/USDT:USDT,2022-12-17 18:15:00+00:00,first_buy,long-exit-profit,1.276,1.28,1.2869934314569929,1.296197709252646,1.271,0,1.279,300159.0,0,False,1.2789999999999866,1.2818571428571583,1.2980400000000631,24.24075162,0.4028502168402024,1,go_short,go_short,go_long,go_long,go_long,go_long,2023-01-14 00:45:00+00:00,1.6288400000000647,1.717799999999984,go_short,0,1.6940000000000197,3161165.0,1.729,go_long,False,go_long,1.8050000000000002,go_long,1.6425979364077665,go_long,1.6832406212401174,go_short,1.827,0,0,1.726
1708,RUNE/USDT:USDT,2022-07-11 06:30:00+00:00,first_buy,long-exit-profit,2.149,2.158,2.17816474758939,2.2027606662729613,2.138,1,2.152,624043.0,0,False,2.168599999999979,2.1711428571428506,2.200600000000061,22.42786062,0.371837745035103,1,go_short,go_short,go_long,go_long,go_long,go_long,2022-07-21 16:30:00+00:00,2.7997600000000635,2.8813999999999744,go_short,0,2.8534285714285685,2230130.0,2.915,go_long,False,go_long,2.965,go_long,2.8009570926465512,go_long,2.8437088536397743,go_short,2.968,0,0,2.914
225,DYDX/USDT:USDT,2024-11-12 16:30:00+00:00,first_buy,long-exit-profit,1.162,1.174,1.1928929185071464,1.2161334611554342,1.155,0,1.173,1489006.0,0,False,1.1788000000000212,1.188142857142984,1.2113199999999598,23.11422729,0.37639652137801216,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-27 18:15:00+00:00,1.5575999999999584,1.5986000000000218,do_nothing,0,1.5948571428572684,1612873.5,1.6139999999999999,go_long,False,go_long,1.627,go_long,1.5642127530270546,go_long,1.5859580590730498,go_long,1.6320000000000001,0,0,1.611
1697,RUNE/USDT:USDT,2022-03-14 14:30:00+00:00,first_buy,long-exit-profit,7.26,7.342,7.075028928945212,6.982508603860027,7.2,0,7.268,2674855.0,0,False,7.126800000000048,7.090428571428553,6.998400000000064,22.03428782,0.3784779151385066,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-03-26 03:45:00+00:00,9.603640000000071,9.812200000000033,go_short,0,9.763857142857129,2959109.0,9.8,go_long,False,go_long,9.994,go_long,9.642663594453374,go_long,9.718634543641057,go_short,10.173,0,0,9.786
1696,RUNE/USDT:USDT,2022-03-01 22:45:00+00:00,first_buy,long-exit-profit,5.177,5.49,5.026504463692038,4.9598455987913415,5.131,0,5.267,3977337.0,0,False,5.050000000000048,5.028428571428561,4.9324800000000675,22.28497886,0.38418437467826577,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-03-14 14:15:00+00:00,6.980480000000064,7.072200000000049,go_short,0,7.052142857142838,3678981.0,7.117,go_long,False,go_long,7.261,go_long,6.9596692921688295,go_long,7.039943279662523,go_short,7.3,0,0,7.113
1779,LQTY/USDT:USDT,2024-04-30 12:15:00+00:00,first_buy,long-exit-profit,1.006,1.0117,1.0219520654879026,1.046853402011552,0.9878,0,1.0044,439755.8,0,False,1.005379999999969,1.0090714285714362,1.0537480000000141,23.25364963,0.3791582481473192,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-06-06 07:30:00+00:00,1.3200040000000146,1.3769399999999714,do_nothing,0,1.3749285714285797,1583425.4,1.3869,go_long,False,go_long,1.3982,go_long,1.3266151277269236,go_long,1.3586775810415568,go_long,1.4066,0,0,1.3820000000000001
3860,SUSHI/USDT:USDT,2022-05-11 21:00:00+00:00,first_buy,long-exit-profit,1.308,1.31,1.3317018030492154,1.3879979468614456,1.231,1,1.251,2833173.0,1,False,1.304399999999746,1.3121428571429692,1.3872000000001146,23.44161422,0.382032268454233,1,go_short,go_short,go_long,go_long,go_long,go_long,2022-05-25 03:00:00+00:00,1.6477600000001162,1.6801999999997441,go_short,0,1.6645714285715418,1744837.0,1.7069999999999999,go_long,False,go_long,1.724,go_long,1.649445809931739,go_long,1.6663782856156095,go_short,1.732,0,0,1.704
1784,LQTY/USDT:USDT,2024-08-04 17:15:00+00:00,first_buy,long-exit-profit,0.6086,0.609,0.620754997883725,0.63150878045495,0.5917,1,0.5981000000000001,858762.4,0,False,0.6118799999999721,0.6159285714285743,0.6369680000000133,25.31626557,0.41240383681250686,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-08-23 18:00:00+00:00,0.7384280000000139,0.8137999999999721,do_nothing,0,0.7971857142857183,3913627.5,0.8204,go_long,False,go_long,0.8493,go_long,0.7508118502829954,go_long,0.7802487092136824,go_long,0.8588,0,0,0.8195
1790,LQTY/USDT:USDT,2024-11-26 11:45:00+00:00,first_buy,long-exit-profit,1.2359,1.2396,1.2722544320974423,1.2943482598117697,1.2219,1,1.2295,360840.0,0,False,1.2546399999999658,1.2625714285714371,1.305236000000014,24.26195471,0.39518817951592705,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-27 23:00:00+00:00,1.5556560000000144,1.6644799999999649,do_nothing,0,1.6446142857142938,790268.3,1.6767,go_long,False,go_long,1.7195,go_long,1.569472911002928,go_long,1.6223614157388702,go_long,1.7195,0,0,1.6617000000000002
3850,SUSHI/USDT:USDT,2021-12-23 16:45:00+00:00,first_buy,long-exit-profit,7.199,7.294,6.889377154551254,6.759824827868334,7.138,0,7.181,3506623.0,1,False,6.992999999999782,6.925285714285839,6.740720000000083,24.80848135,0.4314710594071667,0,go_short,go_short,go_long,go_long,go_long,go_long,2021-12-30 19:00:00+00:00,9.536960000000088,9.777999999999773,go_short,0,9.73857142857155,9108920.0,9.716,go_long,False,go_long,10.315,go_long,9.554439450390298,go_long,9.709201298326574,go_short,10.444,0,0,9.715
3849,SUSHI/USDT:USDT,2021-12-20 09:15:00+00:00,first_buy,long-exit-profit,5.237,5.242,5.236106609346892,5.271687377249049,5.082,1,5.109,765667.0,0,False,5.220199999999785,5.230000000000129,5.283360000000088,24.87485393,0.40540987872086154,1,go_short,go_short,go_long,go_long,go_long,go_long,2021-12-23 16:30:00+00:00,6.7215200000000825,6.910199999999781,go_short,0,6.862571428571553,5812165.0,6.892,go_long,False,go_long,7.198,go_long,6.7261308140978,go_long,6.836354819015118,go_short,7.337,0,0,6.885
3844,SUSHI/USDT:USDT,2021-09-26 08:00:00+00:00,first_buy,long-exit-profit,8.652,8.746,8.97909835132479,9.1055813530943,8.501,1,8.657,788399.0,0,False,8.865999999999769,8.945285714285832,9.10568000000003,22.53953667,0.37161703938390633,1,go_short,go_short,go_long,go_long,go_long,go_long,2021-10-27 06:30:00+00:00,11.580080000000066,11.784199999999794,go_short,0,11.763285714285832,953993.0,11.956,go_long,False,go_long,12.148,go_long,11.63861879484861,go_long,11.731965672683062,go_short,12.219,0,0,11.933
3842,SUSHI/USDT:USDT,2021-09-07 15:15:00+00:00,first_buy,long-exit-profit,10.362,10.686,11.621601376555144,12.187018699521117,8.9,1,9.41,1858239.0,1,False,11.133799999999786,11.528571428571544,12.285000000000027,21.19100683,0.3743163765649444,1,go_short,go_short,go_long,go_long,go_long,go_long,2021-09-14 23:00:00+00:00,12.711400000000008,12.785399999999765,go_short,0,12.719428571428669,541368.0,12.841,go_long,False,go_long,12.971,go_long,12.623572173267577,go_long,12.74960561599237,go_short,13.1,0,0,12.839
3839,SUSHI/USDT:USDT,2021-08-09 01:15:00+00:00,first_buy,long-exit-profit,9.128,9.134,9.273489984297848,9.361377060009502,9.038,1,9.054,180166.0,0,False,9.158799999999738,9.222285714285828,9.353320000000023,20.13926466,0.3704773968711655,1,go_short,go_short,go_long,go_long,go_long,go_long,2021-08-13 07:00:00+00:00,12.244760000000028,12.309599999999735,go_short,0,12.252714285714402,268849.0,12.383,go_long,False,go_long,12.449,go_long,12.155002306043476,go_long,12.259083359848693,go_short,12.485,0,0,12.322
3837,SUSHI/USDT:USDT,2021-07-20 03:30:00+00:00,first_buy,long-exit-profit,6.167,6.171,6.355516943021347,6.473931137671377,6.052,1,6.1,718745.0,0,False,6.235399999999761,6.28814285714295,6.53800000000002,22.96330045,0.37619481944752525,1,go_short,go_short,go_long,go_long,go_long,go_long,2021-07-23 01:30:00+00:00,7.886560000000018,8.326599999999742,go_short,0,8.296000000000094,358320.0,8.367,go_long,False,go_long,8.415,go_long,7.984572828539589,go_long,8.150915599281026,go_short,8.42,0,1,8.299
3832,SUSHI/USDT:USDT,2021-05-23 21:00:00+00:00,first_buy,long-exit-profit,8.835,9.096,8.348956615000192,8.13605943853712,8.774000000000001,0,8.935,959662.0,1,False,8.666999999999732,8.554428571428682,7.824080000000009,20.63050083,0.3845702892047496,0,go_short,go_short,go_long,go_long,go_long,go_long,2021-05-25 00:30:00+00:00,11.881880000000008,12.046599999999732,go_short,0,11.954142857142958,389892.0,12.13,go_long,False,go_long,12.399000000000001,go_long,11.740445849592563,go_long,11.949690373137503,go_short,12.49,0,0,12.049
3831,SUSHI/USDT:USDT,2021-05-23 16:45:00+00:00,first_buy,long-exit-profit,6.65,6.849,7.245000017074815,7.815768714364268,6.295,1,6.407,2281873.0,0,False,6.9853999999997285,7.168857142857255,7.804680000000007,21.73284,0.3766350745273462,1,go_short,go_short,go_long,go_long,go_long,go_long,2021-05-23 20:45:00+00:00,7.77248000000001,8.53639999999973,go_short,0,8.40800000000011,496187.0,8.584,go_long,False,go_long,8.83,go_long,8.07214419362009,go_long,8.242403272272954,go_short,8.876,0,0,8.582
